TempIndex,ItemNumber,StationeryType,StationeryName,ReorderLevel,ReorderQty,UOM,Price,SupplierName,Dates,RequisitionQuantity,TotalPrice
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Thursday, December 27, 2018",30,360
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Thursday, December 27, 2018",38,2736
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Thursday, December 27, 2018",16,2509.2
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Thursday, December 27, 2018",5,67.5
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Thursday, December 27, 2018",38,1305.6
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Thursday, December 27, 2018",5,300
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Thursday, December 27, 2018",34,2412
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Thursday, December 27, 2018",13,52
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Thursday, December 27, 2018",7,18.2
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Thursday, December 27, 2018",104,1040
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Thursday, December 27, 2018",12,427
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Thursday, December 27, 2018",25,245
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Thursday, December 27, 2018",58,812
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Thursday, December 27, 2018",10,390
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Thursday, December 27, 2018",28,550
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Thursday, December 27, 2018",99,3960
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Thursday, December 27, 2018",6,137.5
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Thursday, December 27, 2018",31,124.8
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Thursday, December 27, 2018",5,57.6
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Thursday, December 27, 2018",41,2430
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Thursday, December 27, 2018",26,364
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Thursday, December 27, 2018",8,474
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Thursday, December 27, 2018",39,385
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Thursday, December 27, 2018",47,98.7
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Thursday, December 27, 2018",44,1087.5
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Thursday, December 27, 2018",22,1254.4
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Thursday, December 27, 2018",47,1860
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Thursday, December 27, 2018",49,1672.8
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Thursday, December 27, 2018",20,891
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Friday, December 28, 2018",13,936
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, December 28, 2018",364,4004
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Friday, December 28, 2018",10,30.6
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Friday, December 28, 2018",5,16.2
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Friday, December 28, 2018",52,2889.6
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Friday, December 28, 2018",134,1876
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Friday, December 28, 2018",39,2184
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Friday, December 28, 2018",36,900
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, December 28, 2018",6,226.2
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Friday, December 28, 2018",19,1153.2
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, December 28, 2018",15,180
46,P015 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,ISS,"Friday, December 28, 2018",49,3050.4
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Friday, December 28, 2018",8,436.8
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, December 28, 2018",2,132
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, December 28, 2018",24,1344
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Friday, December 28, 2018",20,1440
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, December 28, 2018",38,2150.4
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Friday, December 28, 2018",4,222
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Friday, December 28, 2018",39,1755
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Friday, December 28, 2018",16,238.5
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Friday, December 28, 2018",35,630
28,F024 ,File ,File-Brown with Logo ,200,150,Each ,2.3,ISS,"Friday, December 28, 2018",50,1138.5
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Friday, December 28, 2018",32,736
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Friday, December 28, 2018",10,588
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Friday, December 28, 2018",41,2916
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Friday, December 28, 2018",148,2516
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, December 28, 2018",376,4136
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Friday, December 28, 2018",216,2160
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Friday, December 28, 2018",92,1288
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Friday, December 28, 2018",31,1934.4
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Friday, December 28, 2018",276,3864
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Friday, December 28, 2018",18,324
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, December 28, 2018",11,42.4
46,P015 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,ISS,"Friday, December 28, 2018",49,3050.4
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, December 28, 2018",64,1088
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Friday, December 28, 2018",18,70.4
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Friday, December 28, 2018",117,2457
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Friday, December 28, 2018",41,1620
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Friday, December 28, 2018",34,1881.6
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Friday, December 28, 2018",10,104
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Friday, December 28, 2018",16,158
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Friday, December 28, 2018",48,672
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Friday, December 28, 2018",26,364
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, December 28, 2018",68,3808
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Friday, December 28, 2018",26,877.2
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Friday, December 28, 2018",53,3273.6
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Friday, December 28, 2018",6,75.6
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Friday, December 28, 2018",29,74.1
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Friday, December 28, 2018",204,2856
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Friday, December 28, 2018",39,975
69,S100 ,Scissors ,Scissors ,50,20,Each ,4,LOTCASH,"Friday, December 28, 2018",6,256
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, December 28, 2018",63,3539.2
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Friday, December 28, 2018",21,369
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Friday, December 28, 2018",28,279
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Friday, December 28, 2018",37,912.5
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, December 28, 2018",54,3046.4
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, December 28, 2018",5,294
69,S100 ,Scissors ,Scissors ,50,20,Each ,4,LOTCASH,"Friday, December 28, 2018",4,152
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Friday, December 28, 2018",9,202.4
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Friday, December 28, 2018",128,1792
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, December 28, 2018",296,3256
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, December 28, 2018",280,4760
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, December 28, 2018",13,507
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, December 28, 2018",11,44.8
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Friday, December 28, 2018",13,118.8
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Friday, December 28, 2018",34,87.1
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Friday, December 28, 2018",2,15
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Monday, December 31, 2018",6,110
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Monday, December 31, 2018",5,294
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, December 31, 2018",16,930
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Monday, December 31, 2018",46,2864.4
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, December 31, 2018",60,1020
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, December 31, 2018",200,3400
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Monday, December 31, 2018",4,126
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Monday, December 31, 2018",41,2566.8
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Monday, December 31, 2018",344,3440
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Monday, December 31, 2018",55,3422.4
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Monday, December 31, 2018",18,450
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Monday, December 31, 2018",45,1112.5
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Monday, December 31, 2018",220,2200
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Monday, December 31, 2018",12,1183.2
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Monday, December 31, 2018",43,1062.5
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, December 31, 2018",80,3180
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, December 31, 2018",113,4500
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Monday, December 31, 2018",123,2583
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Monday, December 31, 2018",11,381.6
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Monday, December 31, 2018",6,110
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Monday, December 31, 2018",184,1840
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, December 31, 2018",89,3540
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Monday, December 31, 2018",36,201.6
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, December 31, 2018",50,3000
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Monday, December 31, 2018",21,1230
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Monday, December 31, 2018",25,140
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Monday, December 31, 2018",11,387.6
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Monday, December 31, 2018",212,3392
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, December 31, 2018",31,152.5
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, December 31, 2018",336,3696
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Monday, December 31, 2018",40,108
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Monday, December 31, 2018",34,850
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Monday, December 31, 2018",37,912.5
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Monday, December 31, 2018",60,4800
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Monday, December 31, 2018",120,1200
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Monday, December 31, 2018",14,2142
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Monday, December 31, 2018",19,698.4
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, December 31, 2018",61,3404.8
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Monday, December 31, 2018",52,208
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, December 31, 2018",54,3001.6
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Monday, December 31, 2018",31,775
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Monday, December 31, 2018",28,275
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Monday, December 31, 2018",126,5040
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Monday, December 31, 2018",25,224.1
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Monday, December 31, 2018",13,151.2
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, December 31, 2018",396,4356
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Monday, December 31, 2018",4,74
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, December 31, 2018",39,2340
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Monday, December 31, 2018",2,108
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Monday, December 31, 2018",24,1344
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Monday, December 31, 2018",54,1836
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Monday, December 31, 2018",360,5040
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Monday, December 31, 2018",11,399
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, December 31, 2018",17,198
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Monday, December 31, 2018",368,5152
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, December 31, 2018",24,282
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Monday, December 31, 2018",37,184
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Monday, December 31, 2018",35,621
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, December 31, 2018",172,1892
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, December 31, 2018",29,342
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Tuesday, January 1, 2019",10,588
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Tuesday, January 1, 2019",20,1142.4
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Tuesday, January 1, 2019",20,237.6
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Tuesday, January 1, 2019",5,187.2
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Tuesday, January 1, 2019",144,2016
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Tuesday, January 1, 2019",50,2970
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Tuesday, January 1, 2019",18,72
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Tuesday, January 1, 2019",13,453.6
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Tuesday, January 1, 2019",6,75.6
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Tuesday, January 1, 2019",32,128
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Tuesday, January 1, 2019",15,84
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Tuesday, January 1, 2019",38,787.5
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Tuesday, January 1, 2019",44,2464
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Tuesday, January 1, 2019",11,29.7
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Tuesday, January 1, 2019",40,86.9
13,E007 ,Envelope ,Envelope White 5inchx7inch ,600,400,Each ,1.6,APLHA,"Tuesday, January 1, 2019",260,4160
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Tuesday, January 1, 2019",15,525.6
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Tuesday, January 1, 2019",39,105.3
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Tuesday, January 1, 2019",5,64.8
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Tuesday, January 1, 2019",30,1200
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Tuesday, January 1, 2019",8,302.4
46,P015 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,ISS,"Tuesday, January 1, 2019",29,1785.6
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Tuesday, January 1, 2019",19,190
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Tuesday, January 1, 2019",180,1980
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Tuesday, January 1, 2019",11,792
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Tuesday, January 1, 2019",148,2516
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Tuesday, January 1, 2019",440,57200
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Tuesday, January 1, 2019",75,451.2
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Tuesday, January 1, 2019",13,716.8
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Tuesday, January 1, 2019",18,985.6
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Tuesday, January 1, 2019",28,1980
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Tuesday, January 1, 2019",10,22
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Tuesday, January 1, 2019",9,1407.6
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Tuesday, January 1, 2019",19,222
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Tuesday, January 1, 2019",128,5100
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Tuesday, January 1, 2019",33,1950
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Tuesday, January 1, 2019",14,892.8
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Tuesday, January 1, 2019",12,117
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Tuesday, January 1, 2019",26,258
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Tuesday, January 1, 2019",3,45
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Tuesday, January 1, 2019",48,1920
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Tuesday, January 1, 2019",27,318
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Tuesday, January 1, 2019",13,936
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Tuesday, January 1, 2019",14,138
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Tuesday, January 1, 2019",8,135
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Tuesday, January 1, 2019",46,254.8
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Tuesday, January 1, 2019",6,84
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Tuesday, January 1, 2019",107,4260
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Tuesday, January 1, 2019",5,76.5
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Tuesday, January 1, 2019",40,400
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Tuesday, January 1, 2019",56,3158.4
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Tuesday, January 1, 2019",3,25
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Tuesday, January 1, 2019",28,112
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Tuesday, January 1, 2019",3,65
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Tuesday, January 1, 2019",17,247.5
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Tuesday, January 1, 2019",39,105.3
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Tuesday, January 1, 2019",15,45.6
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Tuesday, January 1, 2019",280,3080
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Tuesday, January 1, 2019",90,2070
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Tuesday, January 1, 2019",13,522.6
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Tuesday, January 1, 2019",32,1260
43,P012 ,Pad ,Pad Postit Memo 12inchx2inch ,100,60,Packet ,3.4,LOTCASH,"Tuesday, January 1, 2019",33,1122
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Tuesday, January 1, 2019",141,2961
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Tuesday, January 1, 2019",22,1209.6
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Tuesday, January 1, 2019",30,1657.6
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Tuesday, January 1, 2019",65,3628.8
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Tuesday, January 1, 2019",18,216
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Wednesday, January 2, 2019",15,600
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Wednesday, January 2, 2019",47,3348
